"age","campaign_interest","vote_primary","vote_pres","right_track","ideology","govt_corrupt"
38,1,6,-1,2,2,4
33,2,1,1,2,4,4
34,2,-1,-1,2,99,3
-9,1,2,-1,2,99,-9
33,2,-1,-1,1,7,2
19,3,-1,-1,2,4,2
26,2,-1,-1,2,2,4
29,3,-1,-1,2,4,2
38,2,6,-1,2,4,2
56,3,-1,-1,1,99,5
75,1,1,-1,2,4,2
29,1,-1,-1,2,3,2
47,3,-1,-1,2,4,3
20,2,5,-1,2,4,2
54,1,-1,-1,2,5,4
60,1,1,-1,2,4,3
27,2,-1,-1,2,4,2
25,3,-1,-1,2,7,2
35,2,-1,-1,2,4,3
70,2,-1,-1,2,4,3
77,1,-1,-1,2,4,3
56,1,-1,-1,2,99,3
37,1,5,-1,2,1,2
56,2,-1,-1,2,5,2
48,1,10,-1,2,6,3
62,1,1,-1,2,2,3
80,1,10,-1,2,5,4
28,1,8,-1,2,6,3
40,1,5,-1,2,1,2
68,3,8,-1,1,4,4
39,2,-1,-1,2,99,4
61,2,-1,-1,2,99,3
45,2,8,-1,1,-9,3
78,1,-1,-1,2,2,3
71,1,-1,-1,2,2,4
63,1,1,-1,2,2,3
61,2,1,-1,2,4,2
-9,3,-1,-1,2,99,3
66,1,-1,-1,2,2,4
36,1,5,-1,2,1,4
-9,1,8,-1,1,99,3
77,1,-1,-1,2,2,4
80,1,8,-1,1,7,3
65,1,3,-1,1,4,4
55,1,1,-1,2,4,5
33,1,-1,-1,1,7,3
60,1,-1,-1,2,1,4
65,2,-1,-1,1,4,-9
74,3,-1,-1,1,6,3
78,1,8,-1,-9,6,3
48,1,-1,-1,2,3,4
30,2,8,-1,2,6,2
24,2,9,-1,2,3,2
38,3,-1,-1,2,4,3
63,2,8,-1,2,6,2
33,2,5,-1,2,3,2
75,1,8,-1,1,6,4
69,1,8,-1,1,6,4
64,1,-1,-1,2,3,4
-9,2,5,-1,2,3,3
37,3,1,-1,2,99,1
-9,2,-1,-1,1,99,4
51,2,-1,-1,2,99,2
57,2,-1,-1,1,3,3
27,2,1,-1,2,3,2
46,1,8,-1,2,7,3
41,2,-1,-1,2,3,4
37,3,-1,-1,2,6,2
42,1,-1,-1,2,5,3
52,2,-1,-1,1,99,2
36,3,-1,-1,2,6,2
28,2,7,-1,1,4,4
66,1,1,-1,2,2,4
44,3,-1,-1,2,3,3
56,1,-1,-1,2,6,4
26,2,-1,-1,1,6,4
28,3,-1,-1,2,4,2
35,1,-1,-1,2,99,4
60,2,-1,-1,1,6,2
67,1,-1,-1,2,4,4
75,1,1,-1,2,4,3
29,2,-1,-1,2,4,3
70,2,8,-1,1,6,3
76,1,1,-1,2,3,3
-9,1,8,-1,1,4,4
78,2,1,-1,2,4,3
48,1,1,-1,2,99,4
52,2,-1,-1,2,5,1
28,1,-9,-1,2,3,4
-9,1,8,-1,1,6,2
32,3,1,-1,2,4,3
55,1,-1,-1,2,4,4
37,1,5,-1,2,1,2
45,3,1,-1,2,2,3
61,1,-1,-1,2,6,3
52,2,-1,-1,1,5,4
32,2,-1,-1,2,3,4
30,2,-1,-1,1,4,4
44,1,8,-1,2,6,2
59,1,-1,-1,2,4,4
76,1,8,-1,2,5,4
27,2,-1,-1,2,3,4
55,1,1,-1,2,3,3
75,1,10,-1,2,3,4
48,1,8,-1,1,6,4
32,1,-1,-1,2,3,4
44,1,-1,-1,2,3,3
77,1,8,-1,1,6,4
52,1,-1,-1,2,7,4
65,1,-1,-1,1,6,3
66,1,8,-1,1,6,2
36,2,-1,-1,2,5,3
58,1,8,-1,2,7,2
80,1,8,-1,1,6,4
30,2,-1,-1,1,6,3
18,2,-1,-1,2,3,2
47,2,-1,-1,2,4,3
54,1,-1,-1,1,7,4
46,3,-1,-1,2,99,2
-9,1,8,-1,1,6,3
38,1,3,-1,2,2,4
60,2,3,-1,2,3,4
80,1,8,2,2,4,4
41,3,-1,-1,1,4,4
23,1,-1,-1,1,6,4
71,1,5,-1,2,1,3
27,1,5,-1,2,2,2
70,2,5,-1,2,4,3
78,1,8,-1,2,6,4
19,1,5,-1,2,2,2
64,1,1,-1,2,5,4
51,1,-1,-1,2,6,3
32,1,8,-1,1,7,2
54,3,8,-1,2,5,4
56,1,-1,-1,1,5,4
44,3,8,-1,1,5,2
69,1,-1,-1,2,4,4
65,2,-1,-1,2,4,3
26,3,-1,-1,2,4,3
26,2,1,-1,2,99,2
69,3,-1,-1,2,4,2
48,2,-1,-1,2,2,2
50,1,5,-1,2,1,2
33,3,-1,-1,2,99,2
19,2,-1,-1,2,2,4
47,1,5,-1,2,2,3
38,2,-1,-1,1,4,4
45,2,-1,-1,2,6,4
62,1,6,-1,2,2,4
56,1,-1,-1,-9,6,2
32,2,-1,-1,2,99,2
53,2,-1,-1,2,4,3
35,2,-1,-1,1,2,3
59,2,-1,-1,1,4,4
-9,3,-1,-1,2,99,2
27,1,1,-1,2,99,2
54,1,1,-1,2,4,2
69,1,8,-1,1,7,2
48,1,-1,-1,2,4,4
56,3,-1,-1,2,6,4
36,2,-1,-1,2,5,3
63,1,-1,-1,1,6,3
80,1,5,-1,2,99,4
48,1,6,-1,2,2,3
25,3,-1,-1,2,4,1
21,1,7,-1,2,3,3
-9,1,8,-1,2,4,4
45,2,10,-1,2,4,4
18,2,5,-1,2,1,2
41,2,8,-1,1,6,2
57,1,1,-1,2,99,3
66,2,-1,-1,1,3,3
63,2,-1,-1,2,99,2
-9,2,-1,-1,2,1,3
25,3,-1,-1,2,4,2
80,1,1,-1,2,99,3
64,1,1,-1,2,2,2
24,1,5,-1,2,-9,2
47,1,-1,-1,2,99,2
31,2,8,-1,1,6,3
30,2,-1,-1,2,4,2
49,2,-1,-1,2,99,1
40,2,-1,-1,1,4,4
67,1,-1,-1,2,4,4
57,2,-1,-1,2,5,2
28,1,-1,-1,2,1,3
50,2,-1,-1,2,99,5
66,1,-1,-1,2,2,3
69,1,-1,-1,2,6,4
59,2,-1,-1,2,2,3
55,2,-1,-1,2,3,3
23,3,-1,-1,2,99,3
34,1,6,-1,2,2,4
38,1,10,-1,1,4,2
64,1,8,-1,1,6,3
44,3,9,-1,2,4,3
57,1,5,-1,1,99,3
35,1,5,-1,2,2,4
43,1,-1,-1,2,6,2
73,2,-1,-1,1,7,4
30,2,-1,-1,2,3,4
28,2,-1,-1,2,3,3
31,1,6,-1,1,2,4
54,2,8,-1,2,5,2
43,3,8,-1,2,5,2
40,1,5,-1,2,99,1
66,1,4,-1,2,3,3
32,1,-1,-1,2,6,2
-9,1,8,-1,1,7,4
58,3,8,-1,2,99,1
34,3,-1,-1,2,2,4
78,1,8,-1,2,6,3
35,2,1,-1,2,99,5
39,2,5,-1,2,2,2
61,1,1,-1,2,2,4
59,2,-1,-1,2,5,4
47,2,1,-1,2,3,3
59,2,8,-1,1,6,4
21,2,-1,-1,1,99,2
37,1,6,-1,2,1,4
22,1,-1,-1,2,2,2
49,1,1,-1,2,2,4
31,2,-1,-1,1,6,4
21,2,-1,-1,2,2,2
32,2,-1,-1,2,3,4
73,1,-1,-1,2,4,1
42,3,-1,-1,2,2,4
42,1,8,-1,1,6,3
51,3,-1,-1,2,4,3
42,2,-1,-1,2,4,4
65,1,9,-1,2,4,3
57,2,3,-1,2,3,3
70,1,1,1,2,99,2
65,1,-1,-1,2,4,4
28,2,-1,-1,2,5,3
60,1,6,-1,2,2,3
63,2,1,-1,2,2,4
80,2,8,-1,1,1,4
59,3,-1,-1,1,4,3
47,2,-1,-1,2,99,4
71,1,1,-1,2,2,2
-9,1,-1,-1,1,5,4
69,1,1,-1,2,99,4
32,1,5,-1,2,1,4
66,1,1,-1,2,3,4
67,1,-1,-1,2,6,3
36,1,5,-1,2,2,2
53,2,5,-1,2,2,2
56,2,-1,-1,2,4,2
66,2,-1,-1,2,2,2
26,2,-1,-1,1,6,2
-9,3,-1,-1,1,4,2
24,3,-1,-1,1,5,2
29,2,10,-1,2,4,3
60,1,8,-1,1,6,2
51,2,-1,-1,1,4,4
76,1,1,-1,2,99,4
38,3,1,-1,2,4,2
27,1,-1,-1,2,99,3
64,1,-1,-1,2,3,2
53,2,-1,-1,2,6,1
49,1,-1,-1,2,7,2
47,1,8,-1,1,4,4
73,1,-1,-1,2,5,4
44,2,-1,-1,2,4,4
24,2,-1,-1,2,3,2
66,2,-1,-1,2,5,4
53,3,8,-1,1,2,4
36,2,-1,-1,2,2,3
41,3,-1,-1,2,4,2
43,1,-1,-1,2,4,3
26,2,6,-1,2,1,4
58,1,1,-1,2,4,2
60,1,1,-1,2,3,2
76,2,1,-1,2,4,3
30,3,-1,-1,2,5,2
65,2,8,-1,2,6,3
57,1,8,-1,1,5,3
49,1,8,-1,2,5,2
-9,3,-1,-1,2,99,2
74,2,-1,2,1,5,5
66,1,1,-1,2,4,3
53,2,-1,-1,2,5,3
60,2,-1,-1,2,3,3
54,2,-1,-1,1,2,2
59,1,-1,-1,2,5,3
29,2,1,-1,2,4,4
27,2,-1,-1,1,4,3
60,2,1,1,2,2,4
64,2,8,-1,1,5,2
56,1,8,-1,1,5,2
48,2,-1,-1,2,99,4
48,1,1,1,2,99,4
80,1,8,-1,1,6,4
75,1,8,-1,2,6,2
47,2,-1,-1,2,6,3
43,1,8,-1,2,5,2
80,1,8,-1,1,7,4
41,3,-1,-1,1,4,4
72,1,-1,-1,2,6,4
69,1,8,-1,1,6,4
51,2,-1,-1,2,4,4
57,2,-1,-1,1,5,2
30,1,-1,-1,1,1,3
70,2,-1,-1,2,3,4
61,1,-1,-1,2,5,2
79,1,1,-1,2,5,3
41,2,-1,-1,2,99,3
74,1,-1,-1,2,99,4
30,1,-1,-1,1,7,3
19,3,1,-1,2,99,2
49,2,1,-1,2,5,3
76,1,-1,-1,2,2,2
56,2,-1,-1,2,4,3
35,2,-1,-1,1,4,4
29,2,-1,-1,2,5,4
-9,1,-1,-1,2,4,-9
53,3,8,-1,2,99,3
58,1,5,-1,2,4,3
38,1,10,-1,2,4,4
71,1,-1,-1,1,6,2
45,1,-1,-1,2,5,1
70,1,8,-1,2,6,2
57,1,10,-1,2,4,4
34,1,8,-1,1,4,2
59,2,1,-1,2,4,4
67,1,8,-1,1,6,4
30,2,-1,-1,2,3,2
-9,3,-1,-1,2,99,2
60,1,-1,-1,2,4,4
80,1,1,1,2,7,4
65,1,-1,-1,2,7,2
36,2,1,-1,1,3,3
54,2,-1,-1,2,4,2
-9,2,-9,-1,2,4,4
75,3,-1,-1,1,-9,4
41,2,-1,-1,2,3,2
45,1,1,-1,2,4,3
80,1,8,-1,1,6,4
27,2,5,-1,2,3,3
65,1,6,-1,2,3,4
68,1,8,-1,1,4,3
70,1,-1,-1,2,6,3
34,3,-1,-1,1,3,2
70,2,1,-1,1,99,4
26,2,-1,-1,2,3,1
-9,1,-9,-9,2,4,3
75,2,-1,-1,2,4,3
-9,2,8,-1,1,99,4
19,3,-1,-1,2,5,4
61,2,-9,-9,2,-8,4
66,3,-1,-1,2,-9,-9
74,1,-1,-1,1,6,3
76,2,5,-1,2,99,2
80,2,-1,-1,1,6,4
67,1,8,-1,1,6,2
57,1,-1,-1,2,5,3
39,1,6,-1,2,3,3
32,2,-1,-1,2,99,5
62,2,5,-1,2,6,3
76,1,-1,-1,2,6,2
58,2,-1,-1,1,4,4
73,1,3,-1,2,1,2
59,1,-1,-1,2,2,4
28,3,-1,-1,2,4,2
29,1,-1,-1,2,99,2
71,1,6,-1,2,3,3
69,2,8,-1,1,6,4
34,3,-1,-1,2,6,2
25,2,-1,-1,1,7,3
68,1,1,-1,2,3,3
-9,1,-9,-1,1,6,3
55,1,-1,-1,2,4,3
24,3,-1,-1,2,4,4
72,1,-1,-1,1,6,3
36,3,-1,-1,2,99,1
62,1,-1,-1,2,4,4
45,1,1,-1,2,4,2
38,1,5,-1,2,1,4
60,1,5,-1,2,2,3
62,2,8,-1,1,6,3
54,3,4,-1,1,99,3
54,3,-1,-1,1,4,3
33,1,-1,-1,2,2,3
46,1,8,-1,1,6,-9
80,1,8,-1,1,6,3
54,1,1,-1,2,2,4
44,1,-1,-1,2,1,3
58,1,8,-1,2,6,3
20,2,-1,-1,2,4,2
50,1,-1,-1,1,6,2
-9,1,8,-1,2,1,3
53,2,-1,-1,2,99,2
36,2,8,-1,1,4,3
39,2,10,-1,2,6,3
62,1,1,-1,2,2,3
38,1,-1,-1,2,99,3
50,1,-1,-1,2,4,2
64,1,1,-1,2,6,2
64,1,-1,-1,2,3,3
44,3,-1,-1,2,4,1
75,1,1,-1,2,2,4
63,1,-1,-1,2,4,3
-9,2,-1,-1,1,6,2
38,1,1,-1,2,4,2
19,3,-1,-1,1,6,5
67,1,-1,-1,2,2,4
37,3,-1,-1,1,99,2
56,2,1,-1,2,4,3
35,3,-1,-1,1,5,3
25,2,-1,-1,1,99,3
80,1,-1,-1,2,5,3
37,2,5,-1,2,2,2
77,3,-1,-1,2,4,4
54,3,8,-1,1,5,3
80,1,-1,-1,2,1,3
62,1,8,2,1,99,4
38,1,5,-1,2,1,3
80,3,-1,-1,2,99,4
32,1,-1,-1,1,5,3
54,3,-1,-1,2,4,2
67,1,8,-1,1,6,3
46,1,8,-1,1,7,2
29,3,-1,-1,1,4,2
49,2,1,-1,2,99,4
80,1,-1,-1,1,6,2
27,3,-1,-1,2,99,2
45,1,8,-1,1,7,2
52,2,1,-1,2,3,3
22,2,5,-1,2,1,2
37,3,-1,-1,2,3,2
67,2,-1,-1,2,5,2
22,2,-1,-1,1,5,4
27,2,-1,-1,1,5,2
33,2,-1,-1,2,2,2
58,2,-1,-1,2,99,4
59,1,3,-1,2,3,3
26,2,-1,-1,2,3,4
59,1,-1,-1,1,7,3
80,1,-1,1,2,5,1
41,2,1,-1,2,1,2
48,1,1,-1,2,2,2
69,1,-1,-1,2,5,3
-9,1,-1,-1,2,4,3
65,2,-1,-1,2,3,4
64,1,6,-1,2,5,4
79,1,1,-1,2,1,3
39,3,-1,-1,2,4,2
48,2,-1,-1,1,4,3
66,1,5,-1,2,2,4
67,1,8,-1,1,6,-9
24,2,-1,-1,2,4,2
52,2,-1,-1,1,3,5
73,1,1,-1,2,3,1
69,3,-1,-1,2,2,3
55,1,8,-1,2,6,-9
37,3,5,-1,2,3,4
51,2,-1,-1,1,4,3
24,2,8,-1,1,7,1
31,1,8,-1,1,4,2
-9,2,-1,-1,2,-9,-9
42,2,-1,-1,2,4,4
36,3,-1,-1,2,99,2
58,2,-1,-1,2,3,3
30,2,-1,-1,2,4,2
26,1,8,-1,2,6,4
68,1,8,-1,1,6,3
67,1,1,-1,2,3,4
62,1,-1,-1,2,99,4
26,3,5,-1,2,3,2
35,1,-1,-1,2,4,2
31,3,-1,-1,2,4,3
33,2,-1,-1,2,4,3
59,2,-1,-1,2,2,4
28,3,10,-1,2,4,2
39,1,8,-1,1,6,4
19,1,-1,-1,1,3,3
-9,3,1,-1,2,4,4
46,3,-1,-1,2,6,2
62,1,10,-1,2,6,4
20,3,-1,-1,2,4,2
66,2,1,-1,2,2,3
41,3,-1,-1,2,4,4
42,2,-1,-1,1,5,2
33,2,-1,-1,1,6,3
34,2,-1,-1,2,99,3
38,2,1,-1,2,3,3
38,2,6,-1,2,2,2
66,2,5,-1,2,2,3
39,3,3,-1,2,4,4
27,2,5,-1,2,3,3
65,2,8,-1,2,99,2
36,3,-1,-1,1,99,4
30,2,-1,-1,2,2,2
49,1,3,-1,2,2,2
50,1,-1,-1,2,6,4
80,1,8,-1,1,7,2
42,3,-1,-1,2,5,3
80,1,-1,-1,1,6,4
72,1,1,-1,2,4,4
45,2,-1,-1,2,2,3
58,1,8,-1,1,6,3
68,1,-1,-1,1,6,3
37,2,1,-1,2,99,4
62,1,8,-1,1,5,2
80,1,1,-1,2,4,4
73,1,1,-1,2,3,4
79,1,2,-1,2,4,3
55,2,-1,-1,1,7,4
73,2,-1,-1,2,4,3
80,1,-1,-1,1,3,2
47,1,1,-1,2,2,3
21,2,1,1,2,4,3
68,2,1,-1,2,99,3
37,2,1,-1,2,3,2
61,3,8,-1,2,4,2
77,2,-1,-1,1,99,3
53,2,-1,-1,2,4,3
-9,2,-1,-1,2,2,4
61,2,-1,-1,2,4,4
43,2,-1,-1,2,2,4
69,2,10,-1,2,99,2
-9,3,-1,-1,1,5,4
53,1,8,-1,1,7,2
55,2,8,-1,2,6,2
69,2,-1,-1,2,5,2
53,1,8,-1,1,6,2
64,1,8,-1,1,6,2
56,1,-1,-1,2,3,4
60,1,5,-1,2,3,3
-9,3,-1,-1,2,6,2
24,3,-1,-1,2,3,2
66,1,1,-1,2,3,2
38,1,-1,-1,1,6,4
-9,2,-1,-1,2,5,4
77,1,1,1,2,99,2
75,3,8,-1,1,6,4
53,3,-1,-1,2,99,4
60,2,-1,-1,1,99,5
-9,2,-9,-1,-9,4,-9
73,1,7,-1,2,2,4
77,1,8,-1,2,6,4
32,2,-1,-1,2,7,2
40,2,-1,-1,1,4,2
42,2,10,-1,2,4,2
60,3,5,-1,2,4,2
53,1,1,-1,2,99,3
65,2,5,-1,2,99,2
42,3,1,-1,2,2,2
60,1,6,-1,2,1,4
59,2,-1,-1,1,4,3
76,1,1,-1,2,2,4
55,1,8,-1,1,7,3
44,1,1,-1,2,2,4
-9,2,1,-1,2,2,4
66,1,-1,-1,1,99,5
62,1,-1,-1,1,5,3
75,2,-1,-1,2,6,2
35,1,-1,-1,2,2,4
47,2,-1,-1,2,4,4
52,2,-1,-1,1,2,4
61,1,1,-1,2,2,2
27,1,-1,-1,2,2,2
43,2,-1,-1,2,4,5
29,1,5,-1,2,3,4
73,1,8,-1,1,7,4
54,2,-1,-1,1,2,2
50,2,-1,-1,2,4,3
56,1,1,-1,2,3,3
76,1,8,-1,1,6,3
-9,1,8,-1,1,7,4
40,2,8,-1,2,6,2
68,1,1,-1,2,3,4
63,1,8,-1,2,6,2
64,1,-1,-1,1,6,3
59,1,1,-1,2,3,3
25,2,1,1,2,1,1
29,3,-1,-1,2,4,4
68,1,6,-1,2,4,2
36,2,8,-1,2,5,2
56,1,3,-1,2,3,3
80,1,1,1,2,4,4
-9,3,-1,-1,1,7,2
24,1,9,-1,2,4,4
32,2,-1,-1,2,4,2
-9,3,-1,-1,2,4,1
-9,2,-1,-1,2,99,4
26,2,-1,-1,2,4,2
64,1,1,-1,2,4,4
80,1,-1,-1,1,5,3
59,1,-1,-1,1,7,3
79,2,-1,-1,2,3,4
39,2,-1,-1,2,99,2
80,1,-1,-1,2,4,4
23,2,-1,-1,2,2,2
65,1,1,-1,2,2,3
62,2,1,-1,2,2,2
63,2,7,-1,1,6,4
-9,1,-1,-1,2,6,3
28,3,-1,-1,2,3,2
62,2,-1,-1,2,99,2
80,1,1,-1,2,2,4
65,1,8,-1,1,6,3
38,1,5,-1,2,1,4
41,3,-1,-1,2,6,2
33,2,-1,-1,2,99,2
64,1,-1,-1,2,3,4
46,1,8,-1,1,6,3
80,2,5,-1,1,99,3
61,2,-1,-1,2,4,1
80,2,3,-1,2,4,4
31,1,-1,-1,2,4,2
23,2,-1,-1,2,2,3
63,1,3,-1,2,4,3
47,2,1,-1,2,3,2
69,1,3,-1,2,1,2
48,1,-1,-1,2,3,3
66,3,-1,-1,2,6,2
58,1,8,-1,2,6,2
51,3,-1,-1,2,4,2
68,1,1,-1,2,2,3
56,1,8,-1,1,6,4
73,1,8,-1,1,99,2
46,1,6,1,2,1,3
59,1,8,-1,2,6,4
66,2,8,-1,2,99,3
20,2,-1,-1,2,6,4
27,1,-1,-1,2,2,3
-9,1,8,-1,1,6,2
60,1,-1,-1,2,1,2
78,1,9,-1,2,4,2
52,1,8,-1,1,6,2
-9,1,8,2,1,7,2
72,2,1,-1,2,99,3
29,3,-1,-1,1,4,2
45,1,8,-1,2,4,4
74,1,-1,-1,2,6,2
63,1,-1,-1,1,6,4
47,1,5,-1,2,2,4
65,1,-1,-1,2,5,4
71,1,-1,-1,1,5,2
37,2,-1,-1,1,4,4
20,3,8,-1,2,5,4
80,1,8,2,1,4,4
47,1,8,-1,1,4,3
68,2,-1,-1,2,4,3
44,2,-1,-1,2,4,3
59,1,-1,1,2,99,4
70,1,8,-1,2,3,4
73,1,1,-1,2,4,3
26,3,-1,-1,1,4,4
25,3,-1,-1,2,1,5
22,1,1,-1,2,2,2
71,1,1,-1,2,2,4
41,3,8,-1,1,5,2
20,2,-1,-1,2,99,4
76,1,1,-1,2,2,4
60,2,8,-1,1,6,4
33,2,8,-1,1,7,3
38,2,7,-1,2,2,3
20,2,-1,-1,2,99,4
76,1,-1,-1,2,4,3
22,2,-1,-1,2,3,4
64,1,8,2,2,4,4
21,3,-1,-1,2,4,3
80,1,1,-1,2,3,4
37,2,-1,-1,1,3,4
69,2,5,2,2,4,4
47,2,-1,-1,2,5,2
59,1,1,-1,2,3,3
77,2,-1,-1,2,3,4
58,2,-1,-1,2,4,3
50,2,1,-1,2,3,2
35,2,-1,-1,2,4,4
52,2,-1,-1,2,99,2
56,3,9,-1,2,5,4
62,1,1,-1,2,3,2
49,2,8,-1,1,5,2
27,3,-1,-1,2,3,3
51,1,-1,-1,1,6,3
31,2,-1,-1,2,4,3
34,2,-1,-1,2,3,2
29,1,-1,-1,2,5,4
40,2,1,1,2,99,4
50,1,1,-1,2,4,2
29,2,-1,-1,1,3,3
73,1,-1,2,1,6,-9
42,2,-1,-1,2,4,4
37,1,-1,-1,2,1,2
80,2,-1,-1,2,3,3
61,1,10,-1,2,5,3
50,1,-1,-1,2,4,2
62,2,-1,-1,2,4,2
64,1,8,-1,1,5,3
40,1,8,-1,2,6,2
29,1,-1,-1,2,3,3
-9,3,8,-1,2,2,3
69,1,1,-1,2,4,4
63,2,-1,-1,2,3,3
80,2,8,-1,1,6,4
69,2,-1,-1,2,6,4
-9,2,-1,-1,2,6,2
26,2,-1,-1,2,1,2
59,2,1,-1,2,2,4
-9,3,-1,-1,2,99,3
65,2,-1,-1,2,99,4
39,2,-1,-1,1,6,3
73,2,2,-1,2,6,4
51,2,1,-1,2,99,3
51,3,-1,-1,2,99,1
64,1,1,-1,2,3,4
46,3,1,-1,2,3,4
-9,2,-1,-1,2,2,3
49,2,-1,-1,2,4,3
46,3,-1,-1,2,1,3
31,2,-1,-1,2,4,1
62,2,-1,-1,1,99,4
46,1,1,-1,2,3,4
41,2,-1,-1,2,4,5
63,1,1,-1,2,2,3
-9,1,1,-1,2,99,3
55,3,1,-1,2,4,4
34,2,-1,-1,2,4,3
72,1,3,-1,2,3,4
68,1,-1,-1,2,1,2
55,1,-1,-1,1,6,2
35,1,-1,-1,2,3,3
60,1,8,-1,1,5,2
64,1,-1,-1,2,5,4
21,2,5,-1,2,99,2
46,2,-1,-1,2,3,4
25,3,-1,-1,2,4,4
75,3,-1,-1,2,99,3
50,1,-1,-1,1,99,5
41,2,-1,-1,1,4,2
33,1,6,-1,2,1,3
70,1,1,-1,2,99,2
36,1,-1,-1,2,6,2
20,1,3,-1,2,2,3
53,2,-1,-1,1,4,3
33,3,-1,-1,2,2,4
24,3,8,-1,2,6,2
49,3,-1,-1,2,4,4
41,2,-1,-1,2,99,3
71,1,8,-1,1,6,3
80,1,8,-1,1,7,3
26,2,-1,-1,2,2,2
80,1,1,-1,2,2,4
40,1,10,-1,2,99,5
80,3,-1,-1,2,4,4
49,2,-1,-1,1,5,4
36,2,8,-1,1,4,4
57,1,1,-1,2,2,3
29,1,-1,-1,2,6,4
34,2,-1,-1,2,4,4
63,2,8,-1,2,5,3
18,2,-1,-1,2,99,3
41,3,-1,-1,1,5,2
-9,1,8,2,2,7,3
30,2,-1,-1,1,6,2
36,2,8,-1,2,6,4
-9,1,8,-1,-9,6,3
28,2,-1,-1,2,3,2
54,3,-1,-1,2,99,2
37,1,8,-1,1,6,4
78,2,-1,-9,2,4,-8
38,1,-1,-1,2,6,2
28,1,5,-1,2,3,2
41,1,-1,-1,2,3,4
57,1,8,-1,1,4,4
-9,2,-1,-1,2,5,4
36,2,-1,-1,1,99,4
76,2,1,1,2,99,3
33,2,-1,-1,2,99,2
51,1,-1,-1,2,5,3
59,1,5,-1,2,3,4
69,1,-1,-1,2,2,2
64,1,6,-1,2,2,2
67,1,-1,1,2,99,4
77,1,-1,-1,2,6,2
34,1,10,-1,2,5,2
57,3,-1,-1,2,99,3
72,1,-1,-1,2,3,2
42,3,-1,-1,1,4,3
26,2,-1,-1,2,4,2
69,1,8,-1,2,99,2
46,3,-1,-1,1,4,4
36,1,-1,-1,2,2,3
69,1,1,-1,2,2,4
50,2,-1,-1,2,4,2
49,1,1,-1,2,3,4
50,1,8,-1,2,7,3
46,2,8,-1,1,5,3
24,2,-1,-1,2,2,2
71,2,5,-1,2,4,4
76,1,-1,-1,2,99,2
25,2,5,1,2,1,2
28,3,-1,-1,2,4,2
37,2,-1,-1,1,1,2
70,2,1,-1,2,99,3
45,3,-1,-1,2,4,2
62,1,8,-1,2,6,2
46,1,1,-1,2,3,-9
65,2,-1,-1,1,5,2
65,1,1,-1,2,2,4
44,2,-1,-1,2,2,4
28,2,5,-1,2,1,3
31,1,-1,-1,2,2,2
30,2,-1,-1,2,99,2
80,1,-1,-1,1,6,2
41,2,-1,-1,2,3,4
58,1,5,-1,2,3,3
29,1,8,-1,2,5,4
78,2,-1,-1,2,5,2
50,1,5,-1,2,2,2
35,3,-1,-1,2,4,4
75,1,-1,-1,2,6,4
60,2,-1,-1,2,5,3
45,2,1,-1,2,4,3
74,1,1,-1,2,99,3
44,1,8,-1,1,6,3
35,1,-1,-1,1,6,2
66,2,-1,-1,2,6,4
25,2,-1,-1,2,2,2
35,2,-1,-1,2,6,2
19,2,-1,-1,1,7,5
-9,1,1,-1,2,7,5
75,2,10,-1,1,4,3
80,1,8,-1,1,7,4
37,2,8,-1,1,6,2
36,1,-1,-1,2,5,2
63,1,8,-1,1,7,3
-9,2,-1,-1,2,4,3
28,1,-1,-1,2,3,3
-9,2,-1,-1,2,5,4
71,1,-1,-1,2,3,3
62,2,8,-1,1,5,3
59,1,-1,-1,2,4,4
49,2,8,-1,1,6,4
61,1,6,-1,2,2,4
30,1,5,-1,2,3,3
75,2,9,5,2,4,3
68,1,-1,-1,1,7,2
48,1,-1,-1,2,5,3
27,3,5,-1,2,2,3
72,1,-1,-1,2,3,2
36,2,6,-1,2,3,4
29,3,-1,-1,2,5,1
72,1,5,-1,2,2,3
-9,2,-1,-1,1,99,4
-9,1,-1,-1,2,3,1
24,2,-1,-1,1,5,3
44,2,-1,-1,1,5,2
27,2,-1,-1,2,3,2
50,2,-1,-1,2,5,2
54,1,8,-1,1,7,3
30,2,9,-1,2,99,2
34,3,-1,-1,1,7,3
-9,3,-1,-1,2,5,3
48,1,-1,-1,1,6,2
74,1,1,1,2,2,3
50,1,1,-1,2,3,2
56,2,-1,-1,1,6,3
78,2,8,-1,1,6,2
45,2,1,-1,2,4,2
40,2,-1,-1,1,99,4
41,1,-1,-1,2,2,3
36,1,1,-1,2,3,2
77,3,-1,-1,2,99,2
50,3,-1,-1,1,4,2
48,2,-1,-1,2,99,2
68,1,-1,-1,2,3,2
50,2,-1,-1,2,5,-9
18,2,-1,-1,2,99,1
67,1,1,-1,2,2,3
39,2,-1,-1,2,99,4
52,2,-1,-1,2,3,2
73,1,8,-1,2,3,2
67,1,8,-1,1,6,2
65,1,9,-1,2,6,4
30,3,-1,-1,2,5,4
71,2,-1,-1,2,6,3
55,3,-1,-1,2,1,1
46,1,-1,-1,2,99,1
24,1,6,-1,2,4,2
34,2,-1,-1,2,99,2
65,1,1,-1,2,4,3
80,3,-1,-1,2,7,2
52,2,-1,-1,2,4,4
23,3,-1,-1,1,4,3
50,1,8,-1,1,99,4
45,1,1,-1,2,3,4
65,1,4,-1,2,4,4
37,1,1,-1,2,2,4
29,2,-1,-1,2,4,2
